idx_node avai
2 0.000000001 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
2 0.000000000 
3 0.000000001 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
3 0.000000000 
4 0.000000001 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
4 0.000000000 
5 0.000000001 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
5 0.000000000 
10 0.000000001 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
10 0.000000000 
11 0.000000002 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
11 0.000000000 
12 0.000000003 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
12 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
18 0.000000000 
19 0.000000001 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
19 0.000000000 
20 0.000000002 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
20 0.000000000 
21 0.000000003 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000000 
21 0.000000001 
21 0.000000001 
22 0.000000004 
22 0.000000001 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000000 
22 0.000000001 
22 0.000000001 
23 0.000000004 
23 0.000000001 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000000 
23 0.000000001 
23 0.000000001 
29 0.000000001 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
29 0.000000000 
30 0.000000001 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
30 0.000000000 
31 0.000000002 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000000 
31 0.000000001 
31 0.000000000 
32 0.000000003 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000000 
32 0.000000001 
32 0.000000001 
33 0.000000005 
33 0.000000001 
33 0.000000000 
33 0.000000000 
33 0.000000000 
33 0.000000000 
33 0.000000000 
33 0.000000000 
33 0.000000000 
33 0.000000000 
33 0.000000000 
33 0.000000001 
33 0.000000001 
33 0.000000001 
34 0.000000005 
34 0.000000001 
34 0.000000000 
34 0.000000000 
34 0.000000000 
34 0.000000000 
34 0.000000000 
34 0.000000000 
34 0.000000000 
34 0.000000000 
34 0.000000000 
34 0.000000001 
34 0.000000001 
34 0.000000001 
35 0.000000005 
35 0.000000001 
35 0.000000000 
35 0.000000000 
35 0.000000000 
35 0.000000000 
35 0.000000000 
35 0.000000000 
35 0.000000000 
35 0.000000000 
35 0.000000000 
35 0.000000001 
35 0.000000001 
35 0.000000001 
36 0.000000004 
36 0.000000001 
36 0.000000000 
36 0.000000000 
36 0.000000000 
36 0.000000000 
36 0.000000000 
36 0.000000000 
36 0.000000000 
36 0.000000000 
36 0.000000000 
36 0.000000001 
36 0.000000001 
36 0.000000001 
37 0.000000004 
37 0.000000001 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000000 
37 0.000000001 
37 0.000000001 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
46 0.000000000 
47 0.000000001 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
47 0.000000000 
48 0.000000002 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000000 
48 0.000000001 
48 0.000000001 
49 0.000000003 
49 0.000000001 
49 0.000000000 
49 0.000000000 
49 0.000000000 
49 0.000000000 
49 0.000000000 
49 0.000000000 
49 0.000000000 
49 0.000000000 
49 0.000000000 
49 0.000000001 
49 0.000000001 
49 0.000000001 
50 0.000000004 
50 0.000000001 
50 0.000000000 
50 0.000000000 
50 0.000000000 
50 0.000000000 
50 0.000000000 
50 0.000000000 
50 0.000000000 
50 0.000000000 
50 0.000000000 
50 0.000000001 
50 0.000000001 
50 0.000000001 
51 0.000000014 
51 0.000000003 
51 0.000000001 
51 0.000000001 
51 0.000000000 
51 0.000000000 
51 0.000000000 
51 0.000000000 
51 0.000000000 
51 0.000000000 
51 0.000000001 
51 0.000000002 
51 0.000000004 
51 0.000000003 
52 0.000000006 
52 0.000000001 
52 0.000000001 
52 0.000000001 
52 0.000000000 
52 0.000000000 
52 0.000000000 
52 0.000000000 
52 0.000000000 
52 0.000000000 
52 0.000000000 
52 0.000000001 
52 0.000000001 
52 0.000000001 
